id_proposta,pd,score_1a10,decisao,taxa_am,prazo_meses,pct_entrada_minima
P004250,0.0414821157,8,APROVAR,0.0240000000,60,0.1500000000
P004251,0.0302940209,9,APROVAR,0.0230000000,60,0.1000000000
P004252,0.0747837325,6,APROVAR,0.0260000000,48,0.2000000000
P004253,0.3671894337,1,NEGAR,,,
P004254,0.0316245189,9,APROVAR,0.0230000000,60,0.1000000000
P004255,0.0822520579,5,NEGAR,,,
P004256,0.3946037818,1,NEGAR,,,
P004257,0.0471137679,8,APROVAR,0.0240000000,60,0.1500000000
P004258,0.0213808225,9,APROVAR,0.0230000000,60,0.1000000000
P004259,0.0299906116,9,APROVAR,0.0230000000,60,0.1000000000
P004260,0.2564427481,2,NEGAR,,,
P004261,0.0588939984,7,APROVAR,0.0250000000,60,0.1500000000
P004262,0.0342785453,9,APROVAR,0.0230000000,60,0.1000000000
P004263,0.0305509478,9,APROVAR,0.0230000000,60,0.1000000000
P004264,0.0404898097,8,APROVAR,0.0240000000,60,0.1500000000
P004265,0.0293485260,9,APROVAR,0.0230000000,60,0.1000000000
P004266,0.0565358934,7,APROVAR,0.0250000000,60,0.1500000000
P004267,0.2299188326,2,NEGAR,,,
P004268,0.0795985123,5,NEGAR,,,
P004269,0.1079291174,4,NEGAR,,,
P004270,0.4511456376,1,NEGAR,,,
P004271,0.0514617564,7,APROVAR,0.0250000000,60,0.1500000000
P004272,0.0586747472,7,APROVAR,0.0250000000,60,0.1500000000
P004273,0.3025435208,2,NEGAR,,,
P004274,0.3098799916,2,NEGAR,,,
P004275,0.2311215910,2,NEGAR,,,
P004276,0.1222760583,4,NEGAR,,,
P004277,0.0576486295,7,APROVAR,0.0250000000,60,0.1500000000
P004278,0.0404291878,8,APROVAR,0.0240000000,60,0.1500000000
P004279,0.0553518815,7,APROVAR,0.0250000000,60,0.1500000000
P004280,0.0496692185,8,APROVAR,0.0240000000,60,0.1500000000
P004281,0.2510509557,2,NEGAR,,,
P004282,0.0891330681,5,NEGAR,,,
P004283,0.0739766634,6,APROVAR,0.0260000000,48,0.2000000000
P004284,0.1013961369,4,NEGAR,,,
P004285,0.0486889069,8,APROVAR,0.0240000000,60,0.1500000000
P004286,0.1794863308,3,NEGAR,,,
P004287,0.0377035144,8,APROVAR,0.0240000000,60,0.1500000000
P004288,0.2931436697,2,NEGAR,,,
P004289,0.2337805106,2,NEGAR,,,
P004290,0.0336826689,9,APROVAR,0.0230000000,60,0.1000000000
P004291,0.0801833563,5,NEGAR,,,
P004292,0.1647889032,3,NEGAR,,,
P004293,0.3935330065,1,NEGAR,,,
P004294,0.1487158307,4,NEGAR,,,
P004295,0.0433823056,8,APROVAR,0.0240000000,60,0.1500000000
P004296,0.0399109523,8,APROVAR,0.0240000000,60,0.1500000000
P004297,0.2522409207,2,NEGAR,,,
P004298,0.0277332353,9,APROVAR,0.0230000000,60,0.1000000000
P004299,0.2473000841,2,NEGAR,,,
P004300,0.2088310902,3,NEGAR,,,
P004301,0.0621282442,6,APROVAR,0.0260000000,48,0.2000000000
P004302,0.0523782971,7,APROVAR,0.0250000000,60,0.1500000000
P004303,0.0360665334,8,APROVAR,0.0240000000,60,0.1500000000
P004304,0.0346092592,9,APROVAR,0.0230000000,60,0.1000000000
P004305,0.0126146999,10,APROVAR,0.0225000000,60,0.1000000000
P004306,0.0228840650,9,APROVAR,0.0230000000,60,0.1000000000
P004307,0.1059107516,4,NEGAR,,,
P004308,0.0328402940,9,APROVAR,0.0230000000,60,0.1000000000
P004309,0.2151797673,3,NEGAR,,,
P004310,0.0475284330,8,APROVAR,0.0240000000,60,0.1500000000
P004311,0.0683076151,6,APROVAR,0.0260000000,48,0.2000000000
P004312,0.0548691412,7,APROVAR,0.0250000000,60,0.1500000000
P004313,0.0424623515,8,APROVAR,0.0240000000,60,0.1500000000
P004314,0.2739134641,2,NEGAR,,,
P004315,0.0990283345,5,NEGAR,,,
P004316,0.1194610285,4,NEGAR,,,
P004317,0.0389244664,8,APROVAR,0.0240000000,60,0.1500000000
P004318,0.0531857463,7,APROVAR,0.0250000000,60,0.1500000000
P004319,0.2469909193,2,NEGAR,,,
P004320,0.2820735360,2,NEGAR,,,
P004321,0.1482198023,4,NEGAR,,,
P004322,0.1725083932,3,NEGAR,,,
P004323,0.1358508494,4,NEGAR,,,
P004324,0.3569108182,1,NEGAR,,,
P004325,0.0636414234,6,APROVAR,0.0260000000,48,0.2000000000
P004326,0.0253551445,9,APROVAR,0.0230000000,60,0.1000000000
P004327,0.0443945591,8,APROVAR,0.0240000000,60,0.1500000000
P004328,0.0971616687,5,NEGAR,,,
P004329,0.0559409583,7,APROVAR,0.0250000000,60,0.1500000000
P004330,0.4516880306,1,NEGAR,,,
P004331,0.0278566319,9,APROVAR,0.0230000000,60,0.1000000000
P004332,0.0336107123,9,APROVAR,0.0230000000,60,0.1000000000
P004333,0.1325650487,4,NEGAR,,,
P004334,0.2239075732,2,NEGAR,,,
P004335,0.0189093320,10,APROVAR,0.0225000000,60,0.1000000000
P004336,0.0512758961,7,APROVAR,0.0250000000,60,0.1500000000
P004337,0.0740863692,6,APROVAR,0.0260000000,48,0.2000000000
P004338,0.0548392084,7,APROVAR,0.0250000000,60,0.1500000000
P004339,0.0897414329,5,NEGAR,,,
P004340,0.3428066405,2,NEGAR,,,
P004341,0.0905656140,5,NEGAR,,,
P004342,0.1110454939,4,NEGAR,,,
P004343,0.0947395610,5,NEGAR,,,
P004344,0.0955048719,5,NEGAR,,,
P004345,0.1085293923,4,NEGAR,,,
P004346,0.3031796897,2,NEGAR,,,
P004347,0.0380131650,8,APROVAR,0.0240000000,60,0.1500000000
P004348,0.0592341186,7,APROVAR,0.0250000000,60,0.1500000000
P004349,0.1902582136,3,NEGAR,,,
P004350,0.1143142263,4,NEGAR,,,
P004351,0.0924391407,5,NEGAR,,,
P004352,0.4177868314,1,NEGAR,,,
P004353,0.3825774981,1,NEGAR,,,
P004354,0.0616917941,6,APROVAR,0.0260000000,48,0.2000000000
P004355,0.0179387221,10,APROVAR,0.0225000000,60,0.1000000000
P004356,0.3157287158,2,NEGAR,,,
P004357,0.0981661294,5,NEGAR,,,
P004358,0.5127001009,1,NEGAR,,,
P004359,0.1059235449,4,NEGAR,,,
P004360,0.3445279312,2,NEGAR,,,
P004361,0.1103775007,4,NEGAR,,,
P004362,0.0910381525,5,NEGAR,,,
P004363,0.1980014424,3,NEGAR,,,
P004364,0.0780818113,5,NEGAR,,,
P004365,0.2146522798,3,NEGAR,,,
P004366,0.3090869471,2,NEGAR,,,
P004367,0.0236672893,9,APROVAR,0.0230000000,60,0.1000000000
P004368,0.2369003303,2,NEGAR,,,
P004369,0.0398601732,8,APROVAR,0.0240000000,60,0.1500000000
P004370,0.1986688739,3,NEGAR,,,
P004371,0.0281255219,9,APROVAR,0.0230000000,60,0.1000000000
P004372,0.0272943958,9,APROVAR,0.0230000000,60,0.1000000000
P004373,0.1186537866,4,NEGAR,,,
P004374,0.0688815068,6,APROVAR,0.0260000000,48,0.2000000000
P004375,0.0812264095,5,NEGAR,,,
P004376,0.0235191478,9,APROVAR,0.0230000000,60,0.1000000000
P004377,0.1066772655,4,NEGAR,,,
P004378,0.4582977556,1,NEGAR,,,
P004379,0.1151591763,4,NEGAR,,,
P004380,0.0664271050,6,APROVAR,0.0260000000,48,0.2000000000
P004381,0.0699401423,6,APROVAR,0.0260000000,48,0.2000000000
P004382,0.0690886973,6,APROVAR,0.0260000000,48,0.2000000000
P004383,0.0266875199,9,APROVAR,0.0230000000,60,0.1000000000
P004384,0.0324602000,9,APROVAR,0.0230000000,60,0.1000000000
P004385,0.0560768447,7,APROVAR,0.0250000000,60,0.1500000000
P004386,0.1945977293,3,NEGAR,,,
P004387,0.0579898610,7,APROVAR,0.0250000000,60,0.1500000000
P004388,0.0531002312,7,APROVAR,0.0250000000,60,0.1500000000
P004389,0.0556564123,7,APROVAR,0.0250000000,60,0.1500000000
P004390,0.3170569956,2,NEGAR,,,
P004391,0.1084261140,4,NEGAR,,,
P004392,0.2450091831,2,NEGAR,,,
P004393,0.1103794123,4,NEGAR,,,
P004394,0.3696035445,1,NEGAR,,,
P004395,0.0335855625,9,APROVAR,0.0230000000,60,0.1000000000
P004396,0.2068470620,3,NEGAR,,,
P004397,0.1217044882,4,NEGAR,,,
P004398,0.2813748026,2,NEGAR,,,
P004399,0.0748676800,6,APROVAR,0.0260000000,48,0.2000000000
P004400,0.0649186933,6,APROVAR,0.0260000000,48,0.2000000000
P004401,0.0505699671,7,APROVAR,0.0250000000,60,0.1500000000
P004402,0.0851069521,5,NEGAR,,,
P004403,0.0702510110,6,APROVAR,0.0260000000,48,0.2000000000
P004404,0.3188083411,2,NEGAR,,,
P004405,0.1525578342,3,NEGAR,,,
P004406,0.1088543072,4,NEGAR,,,
P004407,0.0241791874,9,APROVAR,0.0230000000,60,0.1000000000
P004408,0.0414727214,8,APROVAR,0.0240000000,60,0.1500000000
P004409,0.0230352810,9,APROVAR,0.0230000000,60,0.1000000000
P004410,0.0278677905,9,APROVAR,0.0230000000,60,0.1000000000
P004411,0.1838557191,3,NEGAR,,,
P004412,0.0488458766,8,APROVAR,0.0240000000,60,0.1500000000
P004413,0.0760691322,5,NEGAR,,,
P004414,0.0349452454,9,APROVAR,0.0230000000,60,0.1000000000
P004415,0.1542741398,3,NEGAR,,,
P004416,0.0597525583,7,APROVAR,0.0250000000,60,0.1500000000
P004417,0.0899362707,5,NEGAR,,,
P004418,0.0294795594,9,APROVAR,0.0230000000,60,0.1000000000
P004419,0.2544623262,2,NEGAR,,,
P004420,0.0319801222,9,APROVAR,0.0230000000,60,0.1000000000
P004421,0.0477926246,8,APROVAR,0.0240000000,60,0.1500000000
P004422,0.1652460096,3,NEGAR,,,
P004423,0.0398616756,8,APROVAR,0.0240000000,60,0.1500000000
P004424,0.0505255102,7,APROVAR,0.0250000000,60,0.1500000000
P004425,0.0338941223,9,APROVAR,0.0230000000,60,0.1000000000
P004426,0.0325768457,9,APROVAR,0.0230000000,60,0.1000000000
P004427,0.1181821959,4,NEGAR,,,
P004428,0.0793598201,5,NEGAR,,,
P004429,0.0337366324,9,APROVAR,0.0230000000,60,0.1000000000
P004430,0.2199862202,3,NEGAR,,,
P004431,0.4505145152,1,NEGAR,,,
P004432,0.0265982931,9,APROVAR,0.0230000000,60,0.1000000000
P004433,0.0421244718,8,APROVAR,0.0240000000,60,0.1500000000
P004434,0.0347655172,9,APROVAR,0.0230000000,60,0.1000000000
P004435,0.0449649250,8,APROVAR,0.0240000000,60,0.1500000000
P004436,0.0317297401,9,APROVAR,0.0230000000,60,0.1000000000
P004437,0.4753871171,1,NEGAR,,,
P004438,0.1853800795,3,NEGAR,,,
P004439,0.2180819067,3,NEGAR,,,
P004440,0.0207690142,9,APROVAR,0.0230000000,60,0.1000000000
P004441,0.0479607490,8,APROVAR,0.0240000000,60,0.1500000000
P004442,0.0361061642,8,APROVAR,0.0240000000,60,0.1500000000
P004443,0.4552235601,1,NEGAR,,,
P004444,0.3629852244,1,NEGAR,,,
P004445,0.4310514354,1,NEGAR,,,
P004446,0.2859316726,2,NEGAR,,,
P004447,0.0336567864,9,APROVAR,0.0230000000,60,0.1000000000
P004448,0.4335443419,1,NEGAR,,,
P004449,0.1277554757,4,NEGAR,,,
P004450,0.2236645456,2,NEGAR,,,
P004451,0.1030786715,4,NEGAR,,,
P004452,0.3014830231,2,NEGAR,,,
P004453,0.0413845039,8,APROVAR,0.0240000000,60,0.1500000000
P004454,0.1416296656,4,NEGAR,,,
P004455,0.1551275801,3,NEGAR,,,
P004456,0.2694355191,2,NEGAR,,,
P004457,0.1131681481,4,NEGAR,,,
P004458,0.0371740933,8,APROVAR,0.0240000000,60,0.1500000000
P004459,0.0363091469,8,APROVAR,0.0240000000,60,0.1500000000
P004460,0.0411836402,8,APROVAR,0.0240000000,60,0.1500000000
P004461,0.2211098356,2,NEGAR,,,
P004462,0.0537758771,7,APROVAR,0.0250000000,60,0.1500000000
P004463,0.4065858773,1,NEGAR,,,
P004464,0.0434470036,8,APROVAR,0.0240000000,60,0.1500000000
P004465,0.0636142757,6,APROVAR,0.0260000000,48,0.2000000000
P004466,0.0309535694,9,APROVAR,0.0230000000,60,0.1000000000
P004467,0.2677106591,2,NEGAR,,,
P004468,0.2335026143,2,NEGAR,,,
P004469,0.0513724874,7,APROVAR,0.0250000000,60,0.1500000000
P004470,0.0202604956,9,APROVAR,0.0230000000,60,0.1000000000
P004471,0.3839767136,1,NEGAR,,,
P004472,0.0516351997,7,APROVAR,0.0250000000,60,0.1500000000
P004473,0.0564575993,7,APROVAR,0.0250000000,60,0.1500000000
P004474,0.0281165374,9,APROVAR,0.0230000000,60,0.1000000000
P004475,0.0316401676,9,APROVAR,0.0230000000,60,0.1000000000
P004476,0.0595366432,7,APROVAR,0.0250000000,60,0.1500000000
P004477,0.0480814657,8,APROVAR,0.0240000000,60,0.1500000000
P004478,0.1051220299,4,NEGAR,,,
P004479,0.4870800146,1,NEGAR,,,
P004480,0.0484689376,8,APROVAR,0.0240000000,60,0.1500000000
P004481,0.0595756757,7,APROVAR,0.0250000000,60,0.1500000000
P004482,0.0408297267,8,APROVAR,0.0240000000,60,0.1500000000
P004483,0.1165582579,4,NEGAR,,,
P004484,0.0623638378,6,APROVAR,0.0260000000,48,0.2000000000
P004485,0.0306778491,9,APROVAR,0.0230000000,60,0.1000000000
P004486,0.1949162648,3,NEGAR,,,
P004487,0.0474294965,8,APROVAR,0.0240000000,60,0.1500000000
P004488,0.0607078553,6,APROVAR,0.0260000000,48,0.2000000000
P004489,0.0201644929,9,APROVAR,0.0230000000,60,0.1000000000
P004490,0.3026246923,2,NEGAR,,,
P004491,0.0458787185,8,APROVAR,0.0240000000,60,0.1500000000
P004492,0.1559097128,3,NEGAR,,,
P004493,0.0820367118,5,NEGAR,,,
P004494,0.0619177901,6,APROVAR,0.0260000000,48,0.2000000000
P004495,0.0299703294,9,APROVAR,0.0230000000,60,0.1000000000
P004496,0.0826224655,5,NEGAR,,,
P004497,0.1330626765,4,NEGAR,,,
P004498,0.0492988806,8,APROVAR,0.0240000000,60,0.1500000000
P004499,0.1723903980,3,NEGAR,,,
P004500,0.0270500929,9,APROVAR,0.0230000000,60,0.1000000000
P004501,0.1501697779,3,NEGAR,,,
P004502,0.3326273788,2,NEGAR,,,
P004503,0.2287772460,2,NEGAR,,,
P004504,0.5267919097,1,NEGAR,,,
P004505,0.2800927896,2,NEGAR,,,
P004506,0.0554893456,7,APROVAR,0.0250000000,60,0.1500000000
P004507,0.1134301679,4,NEGAR,,,
P004508,0.0589534913,7,APROVAR,0.0250000000,60,0.1500000000
P004509,0.0454347233,8,APROVAR,0.0240000000,60,0.1500000000
P004510,0.2835488183,2,NEGAR,,,
P004511,0.1791048181,3,NEGAR,,,
P004512,0.0298385088,9,APROVAR,0.0230000000,60,0.1000000000
P004513,0.4630507763,1,NEGAR,,,
P004514,0.0401580377,8,APROVAR,0.0240000000,60,0.1500000000
P004515,0.0489420589,8,APROVAR,0.0240000000,60,0.1500000000
P004516,0.0311159977,9,APROVAR,0.0230000000,60,0.1000000000
P004517,0.0391460137,8,APROVAR,0.0240000000,60,0.1500000000
P004518,0.0325341202,9,APROVAR,0.0230000000,60,0.1000000000
P004519,0.1912155585,3,NEGAR,,,
P004520,0.0583454621,7,APROVAR,0.0250000000,60,0.1500000000
P004521,0.2698905529,2,NEGAR,,,
P004522,0.1559225063,3,NEGAR,,,
P004523,0.2164137385,3,NEGAR,,,
P004524,0.2745286950,2,NEGAR,,,
P004525,0.1179453560,4,NEGAR,,,
P004526,0.0605150142,6,APROVAR,0.0260000000,48,0.2000000000
P004527,0.0345863567,9,APROVAR,0.0230000000,60,0.1000000000
P004528,0.0336976303,9,APROVAR,0.0230000000,60,0.1000000000
P004529,0.3305685425,2,NEGAR,,,
P004530,0.4203126308,1,NEGAR,,,
P004531,0.2048565563,3,NEGAR,,,
P004532,0.2477714793,2,NEGAR,,,
P004533,0.4840501845,1,NEGAR,,,
P004534,0.0502305383,7,APROVAR,0.0250000000,60,0.1500000000
P004535,0.0353534530,8,APROVAR,0.0240000000,60,0.1500000000
P004536,0.0216938126,9,APROVAR,0.0230000000,60,0.1000000000
P004537,0.2236764348,2,NEGAR,,,
P004538,0.0803533291,5,NEGAR,,,
P004539,0.3131547135,2,NEGAR,,,
P004540,0.3927691590,1,NEGAR,,,
P004541,0.0362095038,8,APROVAR,0.0240000000,60,0.1500000000
P004542,0.0330751798,9,APROVAR,0.0230000000,60,0.1000000000
P004543,0.4963060623,1,NEGAR,,,
P004544,0.3032746212,2,NEGAR,,,
P004545,0.0636457348,6,APROVAR,0.0260000000,48,0.2000000000
P004546,0.0891420854,5,NEGAR,,,
P004547,0.0396913731,8,APROVAR,0.0240000000,60,0.1500000000
P004548,0.1438568618,4,NEGAR,,,
P004549,0.0320053089,9,APROVAR,0.0230000000,60,0.1000000000
P004550,0.3607698266,1,NEGAR,,,
P004551,0.0677887823,6,APROVAR,0.0260000000,48,0.2000000000
P004552,0.0244965232,9,APROVAR,0.0230000000,60,0.1000000000
P004553,0.0370055355,8,APROVAR,0.0240000000,60,0.1500000000
P004554,0.1358824340,4,NEGAR,,,
P004555,0.4534648477,1,NEGAR,,,
P004556,0.1066028568,4,NEGAR,,,
P004557,0.1517585688,3,NEGAR,,,
P004558,0.1754961298,3,NEGAR,,,
P004559,0.1883746169,3,NEGAR,,,
P004560,0.0409553140,8,APROVAR,0.0240000000,60,0.1500000000
P004561,0.0449324715,8,APROVAR,0.0240000000,60,0.1500000000
P004562,0.0337864013,9,APROVAR,0.0230000000,60,0.1000000000
P004563,0.2405531742,2,NEGAR,,,
P004564,0.0421140125,8,APROVAR,0.0240000000,60,0.1500000000
P004565,0.0446348418,8,APROVAR,0.0240000000,60,0.1500000000
P004566,0.3307591498,2,NEGAR,,,
P004567,0.0322421845,9,APROVAR,0.0230000000,60,0.1000000000
P004568,0.0459416753,8,APROVAR,0.0240000000,60,0.1500000000
P004569,0.2545180634,2,NEGAR,,,
P004570,0.0303974900,9,APROVAR,0.0230000000,60,0.1000000000
P004571,0.0288085214,9,APROVAR,0.0230000000,60,0.1000000000
P004572,0.1647503044,3,NEGAR,,,
P004573,0.1113728893,4,NEGAR,,,
P004574,0.0420533593,8,APROVAR,0.0240000000,60,0.1500000000
P004575,0.0714649662,6,APROVAR,0.0260000000,48,0.2000000000
P004576,0.3680441476,1,NEGAR,,,
P004577,0.0263746012,9,APROVAR,0.0230000000,60,0.1000000000
P004578,0.0561390013,7,APROVAR,0.0250000000,60,0.1500000000
P004579,0.2810168936,2,NEGAR,,,
P004580,0.0345748466,9,APROVAR,0.0230000000,60,0.1000000000
P004581,0.3591682415,1,NEGAR,,,
P004582,0.0744678985,6,APROVAR,0.0260000000,48,0.2000000000
P004583,0.2970877912,2,NEGAR,,,
P004584,0.3077315092,2,NEGAR,,,
P004585,0.3129486150,2,NEGAR,,,
P004586,0.2524252095,2,NEGAR,,,
P004587,0.0993180389,5,NEGAR,,,
P004588,0.2715766484,2,NEGAR,,,
P004589,0.2986568737,2,NEGAR,,,
P004590,0.0519193700,7,APROVAR,0.0250000000,60,0.1500000000
P004591,0.2295204460,2,NEGAR,,,
P004592,0.0855808867,5,NEGAR,,,
P004593,0.0313524869,9,APROVAR,0.0230000000,60,0.1000000000
P004594,0.2961068544,2,NEGAR,,,
P004595,0.0994512631,5,NEGAR,,,
P004596,0.1341776978,4,NEGAR,,,
P004597,0.0319749540,9,APROVAR,0.0230000000,60,0.1000000000
P004598,0.2498136544,2,NEGAR,,,
P004599,0.1976072154,3,NEGAR,,,
P004600,0.1602372761,3,NEGAR,,,
P004601,0.0495771987,8,APROVAR,0.0240000000,60,0.1500000000
P004602,0.0622427978,6,APROVAR,0.0260000000,48,0.2000000000
P004603,0.2206534553,2,NEGAR,,,
P004604,0.0443679467,8,APROVAR,0.0240000000,60,0.1500000000
P004605,0.0475854243,8,APROVAR,0.0240000000,60,0.1500000000
P004606,0.1433069405,4,NEGAR,,,
P004607,0.0693376695,6,APROVAR,0.0260000000,48,0.2000000000
P004608,0.2523073175,2,NEGAR,,,
P004609,0.0661674101,6,APROVAR,0.0260000000,48,0.2000000000
P004610,0.1041550870,4,NEGAR,,,
P004611,0.0381764682,8,APROVAR,0.0240000000,60,0.1500000000
P004612,0.0424965535,8,APROVAR,0.0240000000,60,0.1500000000
P004613,0.2471126039,2,NEGAR,,,
P004614,0.0432645757,8,APROVAR,0.0240000000,60,0.1500000000
P004615,0.0289697778,9,APROVAR,0.0230000000,60,0.1000000000
P004616,0.1266302364,4,NEGAR,,,
P004617,0.0149944680,10,APROVAR,0.0225000000,60,0.1000000000
P004618,0.2516048894,2,NEGAR,,,
P004619,0.1934776326,3,NEGAR,,,
P004620,0.3280855317,2,NEGAR,,,
P004621,0.1168004301,4,NEGAR,,,
P004622,0.1727092517,3,NEGAR,,,
P004623,0.0417595749,8,APROVAR,0.0240000000,60,0.1500000000
P004624,0.0348666705,9,APROVAR,0.0230000000,60,0.1000000000
P004625,0.0470921841,8,APROVAR,0.0240000000,60,0.1500000000
P004626,0.1816654464,3,NEGAR,,,
P004627,0.0303663010,9,APROVAR,0.0230000000,60,0.1000000000
P004628,0.0757034581,5,NEGAR,,,
P004629,0.0268686776,9,APROVAR,0.0230000000,60,0.1000000000
P004630,0.4797223874,1,NEGAR,,,
P004631,0.0480324140,8,APROVAR,0.0240000000,60,0.1500000000
P004632,0.0491208682,8,APROVAR,0.0240000000,60,0.1500000000
P004633,0.2099724614,3,NEGAR,,,
P004634,0.0291525674,9,APROVAR,0.0230000000,60,0.1000000000
P004635,0.0494374462,8,APROVAR,0.0240000000,60,0.1500000000
P004636,0.1822668907,3,NEGAR,,,
P004637,0.2056010850,3,NEGAR,,,
P004638,0.0501155781,7,APROVAR,0.0250000000,60,0.1500000000
P004639,0.0589823797,7,APROVAR,0.0250000000,60,0.1500000000
P004640,0.0264169717,9,APROVAR,0.0230000000,60,0.1000000000
P004641,0.0456803415,8,APROVAR,0.0240000000,60,0.1500000000
P004642,0.1741771759,3,NEGAR,,,
P004643,0.1319015925,4,NEGAR,,,
P004644,0.2354340041,2,NEGAR,,,
P004645,0.0868321490,5,NEGAR,,,
P004646,0.0565329446,7,APROVAR,0.0250000000,60,0.1500000000
P004647,0.0458098742,8,APROVAR,0.0240000000,60,0.1500000000
P004648,0.1480778935,4,NEGAR,,,
P004649,0.1444379041,4,NEGAR,,,
P004650,0.0277719630,9,APROVAR,0.0230000000,60,0.1000000000
P004651,0.0302804030,9,APROVAR,0.0230000000,60,0.1000000000
P004652,0.0739658372,6,APROVAR,0.0260000000,48,0.2000000000
P004653,0.2485072215,2,NEGAR,,,
P004654,0.3214115231,2,NEGAR,,,
P004655,0.1648091447,3,NEGAR,,,
P004656,0.2382620749,2,NEGAR,,,
P004657,0.0738212500,6,APROVAR,0.0260000000,48,0.2000000000
P004658,0.1328985703,4,NEGAR,,,
P004659,0.4062308855,1,NEGAR,,,
P004660,0.0338923510,9,APROVAR,0.0230000000,60,0.1000000000
P004661,0.1023487891,4,NEGAR,,,
P004662,0.2041154362,3,NEGAR,,,
P004663,0.0367994621,8,APROVAR,0.0240000000,60,0.1500000000
P004664,0.0440057462,8,APROVAR,0.0240000000,60,0.1500000000
P004665,0.1398044777,4,NEGAR,,,
P004666,0.0407053945,8,APROVAR,0.0240000000,60,0.1500000000
P004667,0.2980431405,2,NEGAR,,,
P004668,0.0398363411,8,APROVAR,0.0240000000,60,0.1500000000
P004669,0.0431521390,8,APROVAR,0.0240000000,60,0.1500000000
P004670,0.0511853254,7,APROVAR,0.0250000000,60,0.1500000000
P004671,0.0257976184,9,APROVAR,0.0230000000,60,0.1000000000
P004672,0.0642444779,6,APROVAR,0.0260000000,48,0.2000000000
P004673,0.3122715746,2,NEGAR,,,
P004674,0.1508459237,3,NEGAR,,,
P004675,0.1174165483,4,NEGAR,,,
P004676,0.3892065588,1,NEGAR,,,
P004677,0.0399708582,8,APROVAR,0.0240000000,60,0.1500000000
P004678,0.2344035631,2,NEGAR,,,
P004679,0.1425149067,4,NEGAR,,,
P004680,0.1292143768,4,NEGAR,,,
P004681,0.2581610338,2,NEGAR,,,
P004682,0.3344871924,2,NEGAR,,,
P004683,0.0587229928,7,APROVAR,0.0250000000,60,0.1500000000
P004684,0.2955816103,2,NEGAR,,,
P004685,0.0248784159,9,APROVAR,0.0230000000,60,0.1000000000
P004686,0.0596185982,7,APROVAR,0.0250000000,60,0.1500000000
P004687,0.4106576060,1,NEGAR,,,
P004688,0.1229975623,4,NEGAR,,,
P004689,0.1107652424,4,NEGAR,,,
P004690,0.1076249336,4,NEGAR,,,
P004691,0.2497856489,2,NEGAR,,,
P004692,0.0253908024,9,APROVAR,0.0230000000,60,0.1000000000
P004693,0.0329445318,9,APROVAR,0.0230000000,60,0.1000000000
P004694,0.3467109030,2,NEGAR,,,
P004695,0.0489198252,8,APROVAR,0.0240000000,60,0.1500000000
P004696,0.0412275082,8,APROVAR,0.0240000000,60,0.1500000000
P004697,0.0950731089,5,NEGAR,,,
P004698,0.0553539689,7,APROVAR,0.0250000000,60,0.1500000000
P004699,0.0244096675,9,APROVAR,0.0230000000,60,0.1000000000
P004700,0.1894234594,3,NEGAR,,,
P004701,0.1006251831,4,NEGAR,,,
P004702,0.2083185416,3,NEGAR,,,
P004703,0.1677776019,3,NEGAR,,,
P004704,0.0358279614,8,APROVAR,0.0240000000,60,0.1500000000
P004705,0.1418861037,4,NEGAR,,,
P004706,0.0351383505,8,APROVAR,0.0240000000,60,0.1500000000
P004707,0.1204085242,4,NEGAR,,,
P004708,0.0352711622,8,APROVAR,0.0240000000,60,0.1500000000
P004709,0.3113938458,2,NEGAR,,,
P004710,0.3836612402,1,NEGAR,,,
P004711,0.0267216480,9,APROVAR,0.0230000000,60,0.1000000000
P004712,0.0453865067,8,APROVAR,0.0240000000,60,0.1500000000
P004713,0.1845872356,3,NEGAR,,,
P004714,0.0521556768,7,APROVAR,0.0250000000,60,0.1500000000
P004715,0.1851681747,3,NEGAR,,,
P004716,0.0203412077,9,APROVAR,0.0230000000,60,0.1000000000
P004717,0.1099081060,4,NEGAR,,,
P004718,0.0716095312,6,APROVAR,0.0260000000,48,0.2000000000
P004719,0.2912181247,2,NEGAR,,,
P004720,0.3230565776,2,NEGAR,,,
P004721,0.0259468987,9,APROVAR,0.0230000000,60,0.1000000000
P004722,0.2548493772,2,NEGAR,,,
P004723,0.0502171855,7,APROVAR,0.0250000000,60,0.1500000000
P004724,0.0363906542,8,APROVAR,0.0240000000,60,0.1500000000
P004725,0.0804096305,5,NEGAR,,,
P004726,0.2008594001,3,NEGAR,,,
P004727,0.2264067837,2,NEGAR,,,
P004728,0.0958423820,5,NEGAR,,,
P004729,0.0688140969,6,APROVAR,0.0260000000,48,0.2000000000
